fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
5.63;0.378;0.33;0.6;0.018;54.1;88.3;0.99796;3.11;0.29;9.84;5
7.75;0.179;0.642;4.93;0.045;42.6;92.8;0.99986;3.0;0.62;10.84;6
7.23;0.274;0.366;2.9;0.028;47.0;73.8;0.99553;3.14;0.3;11.0;7
7.68;0.32;0.107;20.8;0.057;15.2;98.4;0.99558;3.2;0.4;10.69;6
7.52;0.425;0.184;11.27;0.058;53.6;103.6;0.99753;3.2;0.4;9.51;8
8.53;0.294;0.147;14.88;0.033;31.7;208.3;0.99814;3.43;0.54;11.28;5
6.53;0.438;0.07;6.57;0.047;38.3;153.1;0.99293;3.17;0.72;10.9;7
7.46;0.377;0.603;2.95;0.011;42.5;89.6;0.9916;3.1;0.5;9.71;6
7.16;0.339;0.29;15.32;0.019;66.2;144.3;0.99622;3.39;0.52;11.09;4
6.5;0.313;0.316;12.17;0.037;55.0;179.8;0.99482;3.25;0.34;8.5;5
6.75;0.228;0.179;0.6;0.009;6.8;92.0;0.99538;3.33;0.45;8.94;7
7.62;0.085;0.641;10.29;0.062;65.2;200.7;0.99128;3.21;0.31;11.17;6
6.84;0.337;0.182;10.76;0.076;24.4;187.0;0.9964;3.49;0.47;11.36;5
7.33;0.307;0.139;4.16;0.095;44.1;171.3;0.99252;3.17;0.55;12.68;5
6.94;0.096;0.12;17.53;0.09;6.7;130.0;0.9871;3.12;0.64;10.21;6
8.93;0.179;0.39;2.75;0.03;39.3;102.9;0.99304;3.4;0.64;11.38;7
7.53;0.335;0.368;3.96;0.058;62.4;112.1;0.99348;3.14;0.45;9.76;6
8.03;0.255;0.252;3.37;0.048;22.5;144.3;0.9916;3.16;0.46;11.44;5
7.95;0.207;0.218;13.28;0.036;38.4;70.6;0.99404;3.4;0.37;10.09;6
6.19;0.153;0.257;3.72;0.085;43.4;201.9;0.99078;3.28;0.49;10.17;6
5.98;0.455;0.316;4.36;0.041;2;153.5;0.9966;3.19;0.56;10.64;5
8.11;0.298;0.36;16.29;0.054;34.7;150.1;0.99404;2.94;0.38;11.73;5
7.53;0.454;0.265;8.26;0.039;36.7;137.4;0.99625;3.04;0.61;9.84;5
7.37;0.333;0.178;7.83;0.057;49.1;213.6;0.9932;3.42;0.31;10.96;5
7.46;0.186;0.477;0.6;0.082;29.9;137.5;0.99008;3.22;0.45;11.46;8
7.45;0.418;0.407;2.7;0.018;2;130.5;0.99192;3.32;0.53;9.12;5
6.67;0.304;0.215;10.46;0.085;73.8;136.9;0.99319;3.22;0.34;10.66;6
7.87;0.453;0.348;5.46;0.06;44.1;142.2;0.99267;3.24;0.5;9.45;6
5.97;0.269;0.2;14.15;0.056;48.9;140.7;1.00018;3.09;0.3;8.64;4
6.81;0.262;0.326;9.52;0.05;50.8;130.0;0.99675;3.43;0.44;11.13;5
6.78;0.384;0.063;3.52;0.017;40.7;149.9;0.9931;3.43;0.5;12.51;6
6.42;0.377;0.496;2.07;0.037;31.5;87.3;0.99926;3.23;0.43;10.25;5
6.04;0.34;0.208;8.51;0.053;19.5;124.0;0.99472;3.1;0.42;11.1;6
6.28;0.166;0.019;9.51;0.022;16.6;89.3;0.99227;3.27;0.58;9.83;6
8.12;0.233;0.425;7.3;0.025;32.5;121.7;0.99425;3.22;0.64;8.63;6
7.6;0.102;0.38;4.39;0.024;29.4;167.2;0.99075;3.21;0.4;11.36;5
6.19;0.162;0.344;0.6;0.044;18.8;131.3;0.9964;3.05;0.4;10.52;5
7.39;0.155;0.518;3.17;0.068;23.1;97.4;0.99838;3.33;0.65;10.11;6
6.75;0.23;0.377;15.72;0.116;25.9;187.2;0.99727;3.02;0.51;9.66;6
6.95;0.243;0.328;4.42;0.039;42.4;122.0;0.99737;2.97;0.22;11.37;6
7.15;0.407;0.28;10.91;0.092;29.5;147.5;0.99121;3.1;0.46;9.66;5
6.0;0.309;0.282;8.8;0.074;23.3;138.1;0.99376;3.36;0.61;12.49;8
6.72;0.315;0.3;0.8;0.059;43.1;93.5;0.99074;2.91;0.39;11.9;6
7.23;0.257;0.534;4.67;0.099;22.1;188.8;0.99495;3.16;0.53;11.83;6
5.78;0.468;0.36;14.08;0.049;24.2;178.2;0.99644;3.24;0.21;9.78;5
6.57;0.244;0.335;4.21;0.047;20.7;220.0;1.00043;3.17;0.45;11.7;6
7.18;0.057;0.457;3.73;0.051;29.7;92.4;0.99291;3.18;0.44;11.3;7
5.7;0.504;0.326;1.32;0.033;23.7;79.5;1.00225;2.96;0.38;9.51;5
8.08;0.192;0.351;7.57;0.048;18.0;180.8;0.99073;3.46;0.39;8.1;5
7.06;0.11;0.271;8.82;0.088;32.4;174.8;0.9941;3.06;0.62;10.76;6
6.66;0.28;0.343;8.79;0.027;7.7;123.1;0.99252;3.02;0.51;9.64;5
6.38;0.242;0.193;6.06;0.009;25.6;136.9;0.9951;3.2;0.43;12.02;6
5.78;0.332;0.356;7.91;0.054;13.6;123.5;0.99758;3.37;0.48;9.7;4
6.9;0.067;0.321;5.49;0.038;29.5;123.9;0.9966;3.16;0.55;10.53;6
7.96;0.316;0.372;3.37;0.068;83.3;148.4;0.99491;3.3;0.48;11.2;7
5.81;0.372;0.275;11.73;0.06;34.3;149.0;0.99534;3.28;0.54;11.49;6
8.44;0.261;0.229;4.29;0.062;25.3;114.7;0.99785;3.05;0.4;9.33;6
7.69;0.356;0.36;11.33;0.009;53.5;93.9;0.99639;3.22;0.49;10.28;6
6.67;0.136;0.355;0.6;0.069;2;166.0;0.99419;3.28;0.54;11.1;5
7.45;0.261;0.425;6.9;0.057;40.9;189.8;0.99802;3.05;0.64;11.74;5
9.09;0.384;0.425;10.48;0.061;55.7;184.7;0.99723;3.28;0.64;12.72;7
5.49;0.078;0.275;8.31;0.047;44.4;95.4;0.99613;3.23;0.53;11.0;6
7.74;0.413;0.326;3.46;0.062;55.7;141.9;0.99291;3.1;0.71;10.74;5
6.37;0.239;0.419;4.29;0.009;8.9;171.8;0.99008;3.47;0.55;8.0;6
7.18;0.328;0.365;0.6;0.044;2;56.2;0.99488;3.15;0.54;11.64;6
5.63;0.47;0.152;0.6;0.02;46.5;130.5;0.99557;2.97;0.67;10.65;6
6.64;0.432;0.161;8.66;0.053;8.2;139.0;0.99487;3.41;0.48;10.75;7
6.7;0.271;0.377;11.52;0.092;48.3;153.0;0.99172;3.18;0.69;10.74;5
6.44;0.193;0.504;9.02;0.021;14.4;154.0;0.99336;3.17;0.41;12.47;6
7.28;0.37;0.238;11.5;0.071;14.1;246.5;0.9907;3.1;0.5;9.23;6
7.02;0.122;0.115;4.76;0.026;46.7;148.9;0.99359;3.46;0.5;9.99;7
5.26;0.316;0.109;13.87;0.058;3.8;62.5;1.00044;3.18;0.49;11.8;5
7.09;0.205;0.352;1.06;0.035;31.4;157.0;0.9979;3.22;0.61;9.57;6
7.87;0.269;0.252;0.6;0.033;17.3;131.4;0.99499;3.19;0.6;10.56;7
7.69;0.262;0.248;12.21;0.057;56.7;155.7;0.9939;3.19;0.33;10.76;6
4.66;0.247;0.29;4.54;0.041;30.5;109.6;0.99413;3.34;0.41;12.34;5
7.11;0.282;0.194;4.2;0.083;59.4;145.3;1.00039;3.05;0.36;11.61;6
6.58;0.389;0.646;0.61;0.012;22.3;210.9;0.99594;3.06;0.38;10.11;6
6.1;0.054;0.263;0.6;0.025;55.3;170.3;1.00139;3.35;0.59;10.88;7
5.99;0.364;0.508;12.15;0.07;29.4;166.0;0.98999;3.25;0.62;11.58;6
7.72;0.289;0.424;4.52;0.054;21.5;78.1;0.99581;3.0;0.47;10.29;6
6.75;0.299;0.373;8.21;0.039;8.5;166.0;0.98985;3.06;0.55;12.45;7
8.01;0.311;0.063;6.3;0.061;18.6;71.0;0.99389;3.14;0.3;9.42;6
5.27;0.293;0.255;5.11;0.051;44.5;168.5;0.99424;3.28;0.41;9.46;6
6.22;0.328;0.235;5.04;0.058;10.9;100.5;0.99261;3.24;0.51;10.36;5
6.54;0.237;0.105;13.53;0.037;36.2;117.7;1.00276;3.17;0.53;9.03;7
7.64;0.257;0.3;0.65;0.05;52.0;102.3;0.99235;3.1;0.46;9.58;7
8.59;0.354;0.44;10.58;0.058;15.1;158.8;0.9968;3.39;0.37;12.16;5
5.81;0.288;0.003;3.55;0.057;17.7;136.5;0.98989;3.32;0.56;10.65;6
5.63;0.195;0.453;3.24;0.051;57.7;175.9;0.9932;3.11;0.55;10.09;6
6.9;0.235;0.203;0.6;0.051;56.2;94.1;0.99416;3.11;0.43;10.05;6
6.05;0.26;0.583;0.64;0.021;36.3;204.1;0.9976;3.2;0.37;11.26;5
8.3;0.231;0.518;4.74;0.04;2;95.1;0.99176;3.13;0.53;9.67;8
7.05;0.067;0.332;8.12;0.031;55.1;158.1;0.99639;3.15;0.55;11.74;6
6.07;0.265;0.317;5.44;0.05;84.0;181.1;0.99053;3.24;0.68;8.9;6
6.59;0.16;0.139;10.32;0.08;22.5;145.5;0.99549;3.01;0.48;9.04;6
5.95;0.145;0;13.43;0.089;79.4;117.4;0.99052;3.12;0.35;12.42;5
5.91;0.201;0.279;6.31;0.045;31.8;156.9;0.99911;3.25;0.27;11.0;5
6.28;0.233;0.539;5.77;0.039;40.9;187.4;0.99611;2.96;0.56;12.03;6
6.27;0.134;0.465;7.82;0.043;58.7;146.2;0.99262;3.19;0.47;9.33;7
6.54;0.392;0.197;0.6;0.038;66.5;61.1;0.99285;3.15;0.59;11.5;5
6.19;0.286;0.238;5.03;0.084;41.3;204.3;0.99696;3.12;0.73;12.32;5
6.12;0.404;0.267;0.6;0.059;67.4;170.5;0.99653;3.22;0.61;10.65;5
4.39;0.293;0.182;4.2;0.009;54.0;181.3;0.99519;3.05;0.54;9.79;6
6.44;0.448;0.165;4.26;0.027;19.2;146.1;0.99147;3.02;0.43;10.88;7
6.35;0.133;0.211;2.44;0.049;20.9;81.5;0.99531;2.98;0.43;10.82;5
6.72;0.516;0.43;1.63;0.054;66.4;155.1;0.9958;3.09;0.55;12.92;5
5.43;0.346;0.46;6.61;0.015;2;164.7;0.99335;3.34;0.55;8.39;7
7.52;0.369;0.484;13.47;0.058;29.7;80.7;0.99908;3.06;0.4;9.97;5
7.35;0.289;0.381;3.37;0.051;29.5;149.2;0.99636;3.21;0.51;10.16;6
7.23;0.37;0.529;12.01;0.026;40.7;93.4;0.99459;3.03;0.55;9.67;6
7.18;0.065;0.389;8.35;0.009;36.2;67.8;0.99198;3.12;0.41;9.77;5
8.47;0.288;0.327;7.52;0.027;6.1;206.4;0.99291;3.1;0.56;11.93;6
7.35;0.325;0.324;0.6;0.063;51.7;85.1;0.98785;3.32;0.24;12.17;5
5.92;0.398;0.322;0.6;0.057;20.9;101.1;0.99848;3.25;0.55;12.83;7
7.17;0.104;0.164;6.23;0.04;33.8;127.7;0.9951;2.9;0.54;12.72;5
4.64;0.366;0.408;3.05;0.057;48.6;166.0;0.99125;3.42;0.45;10.38;7
6.52;0.272;0.247;0.6;0.009;50.5;80.1;0.98967;3.19;0.45;10.87;5
7.16;0.075;0.272;3.16;0.083;36.7;107.3;0.99149;3.22;0.55;9.75;6
6.64;0.21;0.239;1.14;0.012;34.3;197.2;1.00122;3.09;0.46;9.45;6
5.69;0.237;0.314;2.46;0.049;38.1;119.5;0.99461;3.06;0.34;10.81;6
7.04;0.251;0.312;15.42;0.031;52.9;98.8;0.99277;3.36;0.6;11.47;6
5.66;0.207;0.176;7.3;0.036;43.9;87.3;0.99375;3.31;0.46;10.92;7
6.96;0.175;0.106;6.37;0.035;59.3;174.2;0.9926;3.28;0.29;10.17;5
6.09;0.196;0.44;0.6;0.052;34.8;141.4;0.99776;2.79;0.48;11.06;6
6.63;0.245;0.261;14.78;0.036;28.6;90.6;0.99093;3.24;0.6;11.17;6
7.65;0.398;0.285;0.95;0.077;30.5;82.7;0.99094;3.24;0.43;12.44;7
7.43;0.148;0.422;7.53;0.053;12.6;79.8;0.98816;3.07;0.43;9.04;5
7.13;0.246;0.364;0.6;0.044;33.5;146.8;0.99552;3.21;0.4;10.07;7
6.97;0.231;0.528;1.51;0.039;7.0;212.3;0.99457;3.27;0.67;10.78;6
6.25;0.285;0.497;0.62;0.037;20.3;113.9;0.99062;3.16;0.58;10.3;6
7.72;0.167;0.663;0.6;0.051;25.3;152.3;0.99324;3.29;0.5;12.04;6
6.21;0.366;0.267;14.43;0.059;4.6;185.1;0.9924;3.42;0.48;12.56;6
6.0;0.372;0.277;13.32;0.045;32.5;83.3;0.99545;2.95;0.28;11.14;5
8.47;0.101;0.47;0.6;0.015;70.8;197.7;0.99325;3.2;0.7;10.8;5
5.57;0.352;0.55;5.17;0.05;57.4;117.8;0.99321;3.01;0.85;12.4;6
6.43;0.054;0.092;0.6;0.031;48.6;118.7;0.9897;3.2;0.47;10.9;7
7.24;0.265;0.34;12.45;0.036;2;100.9;0.99498;3.2;0.37;9.43;7
5.42;0.327;0.426;5.52;0.043;71.1;82.5;0.99811;3.08;0.62;10.2;6
6.63;0.393;0.592;1.0;0.084;64.2;61.8;0.99592;3.0;0.46;11.03;7
7.98;0.428;0.162;6.84;0.067;15.1;76.5;0.98882;3.17;0.44;8.71;7
7.0;0.29;0.249;4.26;0.009;16.9;152.5;0.99447;3.19;0.53;10.69;5
6.7;0.243;0.37;4.24;0.01;46.6;112.6;0.99297;3.22;0.47;10.66;8
7.42;0.208;0.411;6.0;0.038;12.4;166.1;0.99121;3.33;0.57;11.2;6
6.71;0.163;0.598;2.5;0.025;39.3;127.3;0.99312;3.26;0.46;10.27;7
6.29;0.111;0.348;4.5;0.009;35.2;95.0;0.99719;3.06;0.55;9.19;6
6.94;0.493;0.338;3.06;0.09;50.4;114.6;0.99398;3.04;0.53;10.19;6
6.33;0.528;0.439;5.81;0.047;26.1;253.4;0.99199;3.21;0.37;12.55;6
6.34;0.361;0.26;0.6;0.063;37.5;125.8;0.99218;3.21;0.51;9.93;7
7.26;0.282;0.34;13.16;0.04;18.0;121.5;0.99182;2.91;0.4;9.67;5
6.92;0.339;0.384;7.79;0.04;17.7;194.1;0.99465;3.15;0.47;10.46;6
6.14;0.293;0.459;3.44;0.046;2;92.2;0.99718;3.16;0.4;10.59;5
7.33;0.288;0.368;8.59;0.009;50.6;178.2;0.99121;3.02;0.48;11.43;6
6.91;0.344;0.043;1.56;0.046;45.4;122.1;0.99424;3.25;0.34;12.15;5
6.14;0.165;0.168;0.6;0.051;48.2;119.1;1.00187;3.03;0.37;11.77;6
4.4;0.378;0.216;9.52;0.055;44.6;133.2;0.99097;3.27;0.36;10.42;6
7.6;0.196;0.489;9.92;0.021;37.3;130.2;0.99519;3.1;0.36;11.27;6
6.11;0.338;0.624;0.65;0.053;31.5;168.5;0.99049;3.0;0.33;10.81;6
6.98;0.334;0.472;6.72;0.081;44.7;125.5;0.99162;3.4;0.39;11.62;7
6.71;0.314;0.361;4.71;0.085;46.2;117.5;0.99614;3.34;0.57;11.2;6
6.64;0.228;0.281;6.9;0.02;37.1;172.1;0.99884;2.95;0.46;10.76;5
8.67;0.324;0.27;5.58;0.037;50.5;110.2;0.98992;3.28;0.52;9.32;6
6.82;0.211;0.392;10.54;0.05;2;129.7;0.99674;3.07;0.54;8.94;5
6.76;0.28;0.361;0.6;0.009;54.2;136.6;0.99868;3.16;0.16;11.75;7
6.58;0.256;0.344;9.48;0.053;31.6;160.5;0.99713;3.2;0.42;11.45;5
5.85;0.359;0.41;13.4;0.032;53.9;105.4;0.99695;3.22;0.54;11.21;7
7.74;0.211;0.319;4.72;0.061;45.5;157.4;0.99956;3.38;0.43;10.16;7
6.26;0.296;0.358;9.09;0.078;17.1;127.0;0.99504;3.3;0.46;10.76;5
7.89;0.283;0.365;10.76;0.05;53.1;151.3;0.99255;3.45;0.45;10.72;5
7.05;0.405;0.61;11.62;0.106;26.5;168.0;0.98988;3.01;0.51;10.0;6
6.91;0.173;0.23;0.6;0.049;62.6;179.2;0.99292;3.01;0.52;11.38;5
6.16;0.321;0.182;0.6;0.057;7.4;174.5;0.99519;3.25;0.54;10.28;5
6.39;0.353;0.192;11.16;0.061;39.1;135.3;0.99557;3.24;0.59;10.83;6
7.63;0.156;0.166;8.54;0.042;56.5;112.0;0.99271;3.17;0.44;9.03;6
6.43;0.261;0.358;9.29;0.061;24.9;158.0;0.99385;3.04;0.41;9.6;7
8.31;0.17;0.478;6.8;0.009;8.9;143.6;0.99293;3.1;0.49;10.6;6
6.82;0.215;0.083;3.9;0.053;25.0;132.3;0.9943;3.06;0.41;11.72;5
7.01;0.327;0.296;10.04;0.041;26.1;169.3;0.99488;3.07;0.48;12.43;5
6.67;0.29;0.24;8.12;0.029;55.3;137.5;0.99639;3.07;0.31;11.19;7
8.2;0.165;0.548;3.35;0.073;48.1;274.1;0.99605;3.23;0.3;9.0;6
5.53;0.313;0.571;10.35;0.05;20.0;131.3;0.99729;3.17;0.51;10.84;7
8.08;0.273;0.169;18.2;0.064;30.5;97.8;0.9972;3.3;0.47;10.95;5
7.61;0.455;0.323;0.6;0.053;53.9;91.4;0.99342;2.98;0.67;10.04;8
6.92;0.361;0.51;7.65;0.046;6.6;86.5;0.99907;3.17;0.44;10.63;6
6.94;0.075;0.317;9.91;0.044;27.4;55.6;0.99347;3.24;0.51;8.77;5
5.94;0.128;0.217;12.88;0.017;58.9;191.3;0.99898;3.33;0.43;9.49;7
5.37;0.343;0.33;7.16;0.009;17.8;123.9;0.99456;3.24;0.51;11.25;6
7.42;0.439;0.286;12.45;0.051;35.5;134.0;0.99607;3.15;0.6;12.57;6
6.19;0.25;0.119;9.7;0.024;15.8;140.4;0.99364;3.3;0.48;11.85;6
6.67;0.502;0.359;2.57;0.049;66.9;231.5;0.99378;3.31;0.6;11.6;6
7.88;0.233;0.479;0.6;0.033;50.6;128.8;0.99182;3.28;0.37;10.09;7
5.5;0.104;0.265;0.6;0.101;22.9;141.4;0.99391;3.26;0.33;10.73;6
6.51;0.31;0.537;3.35;0.028;37.2;158.1;0.99636;3.46;0.48;8.3;5
6.92;0.179;0.309;10.74;0.075;8.3;91.7;0.99696;3.07;0.64;12.32;6
6.94;0.229;0.256;6.18;0.037;57.9;99.0;0.99273;3.15;0.49;9.14;5
6.42;0.095;0.433;0.6;0.048;20.8;126.5;0.99317;2.98;0.43;11.06;5
7.49;0.232;0.269;10.84;0.038;46.7;110.9;0.99309;3.15;0.39;10.43;6
6.78;0.291;0.458;12.74;0.029;59.8;134.0;0.98959;3.04;0.44;10.14;6
7.1;0.274;0.346;11.36;0.03;52.7;175.6;0.99583;3.06;0.45;10.13;6
6.6;0.443;0.435;7.19;0.009;34.0;239.6;0.99103;3.4;0.54;10.98;7
6.48;0.27;0.267;6.36;0.05;43.7;67.7;0.99413;3.27;0.54;9.7;6
7.55;0.266;0.303;9.13;0.051;19.5;176.7;0.99543;3.25;0.41;9.01;5
5.93;0.133;0.204;4.65;0.009;49.5;82.6;0.99599;3.21;0.52;10.75;5
6.33;0.315;0.409;2.67;0.016;18.3;69.3;0.99462;3.54;0.45;9.91;7
7.96;0.036;0.318;0.6;0.061;18.1;183.5;0.99561;3.09;0.36;12.09;6
6.49;0.329;0.281;4.32;0.009;14.5;67.0;0.99294;3.4;0.43;10.25;5
6.68;0.354;0.327;4.68;0.009;29.2;129.9;0.99606;3.02;0.54;11.92;6
7.07;0.259;0.22;10.58;0.045;34.5;103.2;0.99943;3.12;0.53;10.4;5
7.28;0.206;0.343;9.43;0.034;14.6;183.9;0.99364;3.43;0.44;9.04;7
6.56;0.367;0.292;7.05;0.064;30.4;147.4;0.99194;3.15;0.3;9.89;6
9.38;0.167;0.474;7.67;0.051;61.4;16.5;0.99647;3.32;0.45;9.95;5
7.07;0.298;0.59;13.04;0.009;32.9;192.8;0.99151;3.13;0.65;12.27;5
6.85;0.101;0.129;8.73;0.048;20.8;128.6;0.99465;3.24;0.62;12.15;5
8.14;0.318;0.394;5.46;0.011;23.9;60.5;0.99095;3.29;0.45;10.75;7
7.22;0.421;0.214;6.59;0.043;2;128.2;0.99963;3.15;0.65;12.71;5
8.22;0.287;0.166;14.44;0.056;33.0;110.6;0.99073;3.0;0.31;10.99;6
8.2;0.356;0.304;4.57;0.071;19.6;113.1;0.99661;3.38;0.42;9.1;5
5.64;0.375;0.319;1.21;0.035;20.7;91.6;0.99663;3.25;0.6;9.51;6
5.66;0.448;0.57;0.6;0.045;37.9;97.2;0.99345;3.11;0.38;11.79;6
6.5;0.369;0.551;0.6;0.028;42.3;145.8;0.99154;3.07;0.48;10.65;6
7.03;0.273;0.393;9.74;0.045;46.2;220.9;0.99596;3.39;0.51;9.14;6
6.92;0.254;0.383;11.55;0.064;28.5;133.7;0.9958;3.5;0.41;12.88;5
7.93;0.33;0.716;14.42;0.037;11.7;127.6;0.99889;3.24;0.47;10.37;5
8.0;0.466;0.412;2.05;0.039;23.8;112.3;0.99149;3.26;0.64;9.86;6
6.79;0.255;0.272;16.58;0.043;61.5;141.3;0.99541;3.24;0.63;11.8;5
5.71;0.293;0.218;6.0;0.026;28.0;126.8;0.99312;3.48;0.63;11.6;4
6.09;0.302;0.385;19.24;0.066;46.7;131.7;0.99623;3.21;0.34;12.05;5
5.33;0.279;0.36;8.2;0.01;23.0;96.9;0.99102;3.24;0.36;10.53;4
6.89;0.226;0.35;5.19;0.036;43.5;85.8;0.99761;3.11;0.6;10.96;3
6.29;0.273;0.183;0.6;0.064;44.2;158.9;0.99774;3.39;0.2;12.01;5
7.5;0.367;0.157;8.91;0.06;58.5;136.5;0.99415;3.25;0.37;12.38;5
8.49;0.259;0.456;10.85;0.024;51.2;114.9;0.9963;3.12;0.63;13.03;6
7.73;0.399;0.285;11.41;0.032;36.1;160.1;0.99348;3.1;0.53;13.12;5
6.07;0.154;0.183;8.4;0.053;33.9;131.1;0.99871;3.05;0.21;10.18;6
8.08;0.313;0.213;5.54;0.012;2;152.4;0.99422;2.9;0.48;11.59;5
7.89;0.349;0.469;4.68;0.098;8.0;203.3;0.99726;3.35;0.34;9.08;6
7.11;0.347;0.158;0.99;0.04;63.0;116.8;0.9935;3.23;0.46;10.16;5
7.28;0.473;0.134;5.7;0.049;53.0;113.8;0.99778;3.0;0.5;10.68;5
7.31;0.273;0.345;10.54;0.055;29.6;158.5;0.99835;3.04;0.64;8.76;7
6.16;0.411;0.308;4.63;0.079;41.1;23.3;0.99167;3.36;0.52;10.8;5
5.91;0.232;0.331;5.68;0.017;16.5;120.4;0.99761;3.2;0.46;10.37;7
7.04;0.402;0.296;4.69;0.045;23.3;162.5;0.99264;3.34;0.51;11.03;6
7.76;0.247;0.361;9.67;0.071;44.4;138.6;0.99383;3.14;0.41;10.68;5
6.45;0.455;0.204;2.12;0.039;28.9;147.9;0.99501;3.2;0.37;10.31;6
5.66;0.094;0.327;5.1;0.089;55.1;139.0;0.9929;3.16;0.42;9.94;5
6.23;0.412;0.311;4.88;0.031;36.4;77.7;0.98649;3.26;0.27;9.1;6
6.34;0.364;0.357;10.47;0.051;45.2;121.4;0.99923;3.38;0.41;9.58;4
6.63;0.317;0.318;4.79;0.025;73.0;161.6;0.9988;3.41;0.45;10.97;6
7.4;0.32;0.534;2.78;0.068;28.4;124.6;0.99119;3.14;0.52;9.81;6
6.73;0.398;0.409;2.37;0.028;34.7;87.1;0.99645;3.08;0.47;9.7;6
7.07;0.155;0.284;5.13;0.039;2;189.1;1.00069;3.09;0.54;11.11;5
6.51;0.274;0.439;0.6;0.057;36.4;60.7;0.9929;3.27;0.47;10.68;5
5.07;0.237;0.606;9.83;0.044;75.5;159.3;0.99418;3.14;0.38;12.1;7
6.6;0.462;0.379;4.26;0.014;44.7;81.8;0.99523;3.26;0.46;9.53;7
6.8;0.536;0.35;10.33;0.067;42.5;157.1;0.99804;3.22;0.49;10.85;6
7.21;0.249;0.469;5.86;0.037;17.3;125.8;0.99696;3.15;0.31;11.32;6
6.75;0.297;0.289;9.02;0.068;65.5;181.6;0.99381;3.17;0.46;11.0;7
7.05;0.114;0.071;8.61;0.051;40.5;189.7;0.99757;3.21;0.34;11.41;7
6.56;0.453;0.463;1.32;0.063;12.4;80.6;0.99532;3.35;0.37;8.47;6
8.22;0.057;0.197;6.44;0.043;59.1;148.6;0.9917;3.05;0.28;12.56;5
5.99;0.208;0.519;8.25;0.067;26.9;94.0;0.99946;3.19;0.63;11.71;6
6.84;0.325;0.378;4.22;0.045;24.6;170.0;0.99716;3.1;0.53;10.09;7
7.79;0.208;0.225;0.6;0.017;61.4;44.3;0.98591;3.4;0.31;10.99;6
8.99;0.315;0.431;4.36;0.043;19.2;179.4;0.99383;3.13;0.45;10.46;7
7.33;0.284;0.399;4.69;0.044;16.7;157.5;1.00355;3.17;0.49;11.6;5
6.76;0.34;0.525;13.82;0.062;53.3;182.2;0.99237;2.91;0.36;10.73;7
7.58;0.083;0.067;12.69;0.055;32.0;107.7;0.99441;3.07;0.42;11.44;6
6.29;0.225;0.348;14.65;0.09;44.9;164.9;0.99535;3.31;0.5;11.72;4
7.26;0.309;0.364;6.93;0.009;16.4;110.3;0.99388;3.14;0.49;13.34;6
7.64;0.229;0.556;7.2;0.009;23.6;143.2;0.99643;3.15;0.38;11.82;6
5.45;0.278;0.449;17.48;0.103;26.0;181.4;0.99626;3.34;0.4;12.22;5
6.72;0.358;0.216;2.91;0.075;34.0;126.8;0.99207;3.16;0.23;11.2;6
6.36;0.463;0.421;14.2;0.024;28.7;157.8;0.99304;3.04;0.7;12.2;5
6.72;0.324;0.352;5.66;0.058;49.8;111.9;0.98678;3.62;0.45;10.15;6
6.62;-0.012;0.446;11.76;0.048;37.2;173.7;0.99258;3.19;0.36;8.47;7
7.22;0.305;0.307;0.6;0.062;42.9;96.3;0.99335;3.34;0.41;10.72;7
8.13;0.568;0.338;1.76;0.029;21.3;213.5;0.99427;3.36;0.6;10.88;7
6.44;0.249;0.112;6.05;0.043;19.9;169.5;0.99656;3.32;0.38;8.0;5
7.2;0.267;0.463;1.49;0.031;27.5;63.2;0.99128;3.2;0.46;11.07;7
8.17;0.378;0.46;0.6;0.031;42.1;86.5;0.99115;2.88;0.38;11.24;7
6.2;0.305;0.151;2.47;0.106;52.1;43.2;0.99847;3.25;0.56;9.64;6
8.37;0.248;0.313;13.27;0.041;59.0;117.9;0.98912;3.17;0.44;10.65;6
6.86;0.169;0.305;3.36;0.029;28.9;102.3;0.9921;3.1;0.6;11.33;6
7.92;0.142;0.099;15.37;0.009;65.8;174.9;0.99079;3.36;0.55;10.71;5
5.52;0.26;0.531;4.0;0.009;47.2;207.3;0.99284;3.3;0.52;10.48;6
6.52;0.413;0.193;6.6;0.096;50.6;90.4;0.99329;3.17;0.37;11.84;6
7.02;0.103;0.211;0.6;0.078;50.7;109.2;0.98857;3.08;0.38;11.93;5
7.71;0.181;0.5;18.36;0.071;41.6;78.8;0.99249;3.16;0.3;8.57;7
7.36;0.362;0.359;6.97;0.04;30.9;136.5;0.99789;3.17;0.39;9.07;6
6.91;0.295;0.443;12.74;0.028;51.2;62.3;0.99072;3.25;0.45;10.89;7
6.87;0.302;0.174;2.57;0.018;17.7;175.0;0.9938;2.92;0.4;10.58;7
6.1;0.409;0.366;9.61;0.048;33.6;204.2;0.99379;3.19;0.69;8.98;6
7.24;0.251;0.255;15.57;0.027;53.4;186.6;0.99012;3.42;0.67;11.56;6
7.81;0.234;0.394;0.6;0.039;14.2;159.9;0.99581;3.27;0.31;11.52;6
5.07;0.333;0.373;10.85;0.03;31.9;165.8;0.99594;3.21;0.4;12.11;5
8.08;0.282;0.405;4.95;0.009;33.7;139.7;0.99898;3.29;0.4;9.81;5
